ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN3103300000000,31,033,"Cheyenne County, NE",2014,"5,746     ","5,620     ",126     ,2.2     
CN3103500000000,31,035,"Clay County, NE",2014,"3,461     ","3,347     ",114     ,3.3     
CN3103700000000,31,037,"Colfax County, NE",2014,"5,619     ","5,451     ",168     ,3.0     
CN3103900000000,31,039,"Cuming County, NE",2014,"4,948     ","4,817     ",131     ,2.6     
CN3104100000000,31,041,"Custer County, NE",2014,"6,132     ","5,983     ",149     ,2.4     
CN3104300000000,31,043,"Dakota County, NE",2014,"11,045     ","10,631     ",414     ,3.7     
CN3104500000000,31,045,"Dawes County, NE",2014,"5,283     ","5,127     ",156     ,3.0     
CN3104700000000,31,047,"Dawson County, NE",2014,"13,328     ","12,864     ",464     ,3.5     
CN3104900000000,31,049,"Deuel County, NE",2014,"1,090     ","1,060     ",30     ,2.8     
CN3105100000000,31,051,"Dixon County, NE",2014,"3,056     ","2,962     ",94     ,3.1     
CN3105300000000,31,053,"Dodge County, NE",2014,"19,214     ","18,512     ",702     ,3.7     
CN3105500000000,31,055,"Douglas County, NE",2014,"286,397     ","275,983     ","10,414     ",3.6     
CN3105700000000,31,057,"Dundy County, NE",2014,"1,277     ","1,248     ",29     ,2.3     
CN3105900000000,31,059,"Fillmore County, NE",2014,"3,244     ","3,166     ",78     ,2.4     
CN3106100000000,31,061,"Franklin County, NE",2014,"1,575     ","1,525     ",50     ,3.2     
CN3106300000000,31,063,"Frontier County, NE",2014,"1,551     ","1,507     ",44     ,2.8     
CN3106500000000,31,065,"Furnas County, NE",2014,"2,708     ","2,630     ",78     ,2.9     
CN3106700000000,31,067,"Gage County, NE",2014,"11,084     ","10,624     ",460     ,4.2     
CN3106900000000,31,069,"Garden County, NE",2014,"1,192     ","1,158     ",34     ,2.9     
CN3107100000000,31,071,"Garfield County, NE",2014,"1,201     ","1,170     ",31     ,2.6     
CN3107300000000,31,073,"Gosper County, NE",2014,"1,135     ","1,101     ",34     ,3.0     
CN3107500000000,31,075,"Grant County, NE",2014,428     ,418     ,10     ,2.3     
CN3107700000000,31,077,"Greeley County, NE",2014,"1,271     ","1,230     ",41     ,3.2     
CN3107900000000,31,079,"Hall County, NE",2014,"32,388     ","31,119     ","1,269     ",3.9     
CN3108100000000,31,081,"Hamilton County, NE",2014,"4,762     ","4,618     ",144     ,3.0     
CN3108300000000,31,083,"Harlan County, NE",2014,"1,801     ","1,754     ",47     ,2.6     
CN3108500000000,31,085,"Hayes County, NE",2014,628     ,610     ,18     ,2.9     
CN3108700000000,31,087,"Hitchcock County, NE",2014,"1,340     ","1,294     ",46     ,3.4     
CN3108900000000,31,089,"Holt County, NE",2014,"5,920     ","5,762     ",158     ,2.7     
CN3109100000000,31,091,"Hooker County, NE",2014,423     ,405     ,18     ,4.3     
CN3109300000000,31,093,"Howard County, NE",2014,"3,365     ","3,239     ",126     ,3.7     
CN3109500000000,31,095,"Jefferson County, NE",2014,"4,298     ","4,166     ",132     ,3.1     
CN3109700000000,31,097,"Johnson County, NE",2014,"2,168     ","2,085     ",83     ,3.8     
CN3109900000000,31,099,"Kearney County, NE",2014,"3,847     ","3,752     ",95     ,2.5     
CN3110100000000,31,101,"Keith County, NE",2014,"4,665     ","4,530     ",135     ,2.9     
CN3110300000000,31,103,"Keya Paha County, NE",2014,619     ,602     ,17     ,2.7     
CN3110500000000,31,105,"Kimball County, NE",2014,"2,226     ","2,170     ",56     ,2.5     
CN3110700000000,31,107,"Knox County, NE",2014,"4,731     ","4,583     ",148     ,3.1     
CN3110900000000,31,109,"Lancaster County, NE",2014,"167,918     ","162,893     ","5,025     ",3.0     
CN3111100000000,31,111,"Lincoln County, NE",2014,"18,725     ","18,114     ",611     ,3.3     
CN3111300000000,31,113,"Logan County, NE",2014,496     ,480     ,16     ,3.2     
CN3111500000000,31,115,"Loup County, NE",2014,381     ,366     ,15     ,3.9     
CN3111700000000,31,117,"McPherson County, NE",2014,438     ,428     ,10     ,2.3     
CN3111900000000,31,119,"Madison County, NE",2014,"19,478     ","18,902     ",576     ,3.0     
CN3112100000000,31,121,"Merrick County, NE",2014,"4,112     ","3,956     ",156     ,3.8     
CN3112300000000,31,123,"Morrill County, NE",2014,"2,680     ","2,599     ",81     ,3.0     
CN3112500000000,31,125,"Nance County, NE",2014,"2,070     ","2,014     ",56     ,2.7     
CN3112700000000,31,127,"Nemaha County, NE",2014,"3,725     ","3,581     ",144     ,3.9     
CN3112900000000,31,129,"Nuckolls County, NE",2014,"2,403     ","2,335     ",68     ,2.8     
CN3113100000000,31,131,"Otoe County, NE",2014,"8,241     ","7,935     ",306     ,3.7     
CN3113300000000,31,133,"Pawnee County, NE",2014,"1,652     ","1,606     ",46     ,2.8     
CN3113500000000,31,135,"Perkins County, NE",2014,"1,851     ","1,812     ",39     ,2.1     
CN3113700000000,31,137,"Phelps County, NE",2014,"5,052     ","4,920     ",132     ,2.6     
CN3113900000000,31,139,"Pierce County, NE",2014,"4,238     ","4,116     ",122     ,2.9     
CN3114100000000,31,141,"Platte County, NE",2014,"17,309     ","16,791     ",518     ,3.0     
CN3114300000000,31,143,"Polk County, NE",2014,"2,961     ","2,866     ",95     ,3.2     
CN3114500000000,31,145,"Red Willow County, NE",2014,"6,285     ","6,123     ",162     ,2.6     
CN3114700000000,31,147,"Richardson County, NE",2014,"4,275     ","4,119     ",156     ,3.6     
CN3114900000000,31,149,"Rock County, NE",2014,883     ,860     ,23     ,2.6     
CN3115100000000,31,151,"Saline County, NE",2014,"7,231     ","6,981     ",250     ,3.5     
CN3115300000000,31,153,"Sarpy County, NE",2014,"89,787     ","86,995     ","2,792     ",3.1     
CN3115500000000,31,155,"Saunders County, NE",2014,"11,014     ","10,630     ",384     ,3.5     
CN3115700000000,31,157,"Scotts Bluff County, NE",2014,"18,746     ","18,064     ",682     ,3.6     
CN3115900000000,31,159,"Seward County, NE",2014,"8,842     ","8,570     ",272     ,3.1     
CN3116100000000,31,161,"Sheridan County, NE",2014,"2,779     ","2,706     ",73     ,2.6     
CN3116300000000,31,163,"Sherman County, NE",2014,"1,727     ","1,669     ",58     ,3.4     
CN3116500000000,31,165,"Sioux County, NE",2014,806     ,786     ,20     ,2.5     
CN3116700000000,31,167,"Stanton County, NE",2014,"3,574     ","3,474     ",100     ,2.8     
CN3116900000000,31,169,"Thayer County, NE",2014,"3,031     ","2,953     ",78     ,2.6     
CN3117100000000,31,171,"Thomas County, NE",2014,428     ,413     ,15     ,3.5     
CN3117300000000,31,173,"Thurston County, NE",2014,"3,020     ","2,836     ",184     ,6.1     
CN3117500000000,31,175,"Valley County, NE",2014,"2,117     ","2,053     ",64     ,3.0     
CN3117700000000,31,177,"Washington County, NE",2014,"11,039     ","10,682     ",357     ,3.2     
CN3117900000000,31,179,"Wayne County, NE",2014,"5,565     ","5,409     ",156     ,2.8     
CN3118100000000,31,181,"Webster County, NE",2014,"1,729     ","1,670     ",59     ,3.4     
CN3118300000000,31,183,"Wheeler County, NE",2014,559     ,543     ,16     ,2.9     
CN3118500000000,31,185,"York County, NE",2014,"7,393     ","7,158     ",235     ,3.2     
CN3200100000000,32,001,"Churchill County, NV",2014,"10,890     ","10,065     ",825     ,7.6     
CN3200300000000,32,003,"Clark County, NV",2014,"1,019,945     ","938,467     ","81,478     ",8.0     
CN3200500000000,32,005,"Douglas County, NV",2014,"22,391     ","20,606     ","1,785     ",8.0     
CN3200700000000,32,007,"Elko County, NV",2014,"28,231     ","26,659     ","1,572     ",5.6     
CN3200900000000,32,009,"Esmeralda County, NV",2014,533     ,509     ,24     ,4.5     
CN3201100000000,32,011,"Eureka County, NV",2014,"1,035     ",974     ,61     ,5.9     
CN3201300000000,32,013,"Humboldt County, NV",2014,"8,969     ","8,411     ",558     ,6.2     
CN3201500000000,32,015,"Lander County, NV",2014,"3,374     ","3,151     ",223     ,6.6     
CN3201700000000,32,017,"Lincoln County, NV",2014,"1,941     ","1,796     ",145     ,7.5     
CN3201900000000,32,019,"Lyon County, NV",2014,"22,900     ","20,566     ","2,334     ",10.2     
CN3202100000000,32,021,"Mineral County, NV",2014,"1,660     ","1,474     ",186     ,11.2     
CN3202300000000,32,023,"Nye County, NV",2014,"16,326     ","14,754     ","1,572     ",9.6     
CN3202700000000,32,027,"Pershing County, NV",2014,"2,606     ","2,419     ",187     ,7.2     
CN3202900000000,32,029,"Storey County, NV",2014,"1,850     ","1,681     ",169     ,9.1     
CN3203100000000,32,031,"Washoe County, NV",2014,"222,830     ","205,942     ","16,888     ",7.6     
CN3203300000000,32,033,"White Pine County, NV",2014,"4,893     ","4,598     ",295     ,6.0     
CN3251000000000,32,510,"Carson City, NV",2014,"25,001     ","22,836     ","2,165     ",8.7     
CN3300100000000,33,001,"Belknap County, NH",2014,"31,570     ","30,265     ","1,305     ",4.1     
CN3300300000000,33,003,"Carroll County, NH",2014,"24,151     ","23,129     ","1,022     ",4.2     
CN3300500000000,33,005,"Cheshire County, NH",2014,"41,976     ","40,286     ","1,690     ",4.0     
CN3300700000000,33,007,"Coos County, NH",2014,"15,167     ","14,279     ",888     ,5.9     
CN3300900000000,33,009,"Grafton County, NH",2014,"48,408     ","46,698     ","1,710     ",3.5     
CN3301100000000,33,011,"Hillsborough County, NH",2014,"228,342     ","218,102     ","10,240     ",4.5     
CN3301300000000,33,013,"Merrimack County, NH",2014,"80,763     ","77,696     ","3,067     ",3.8     
CN3301500000000,33,015,"Rockingham County, NH",2014,"176,398     ","168,296     ","8,102     ",4.6     
CN3301700000000,33,017,"Strafford County, NH",2014,"70,498     ","67,699     ","2,799     ",4.0     
CN3301900000000,33,019,"Sullivan County, NH",2014,"23,722     ","22,876     ",846     ,3.6     
CN3400100000000,34,001,"Atlantic County, NJ",2014,"132,684     ","118,726     ","13,958     ",10.5     
CN3400300000000,34,003,"Bergen County, NJ",2014,"480,207     ","454,175     ","26,032     ",5.4     
CN3400500000000,34,005,"Burlington County, NJ",2014,"229,962     ","215,260     ","14,702     ",6.4     
CN3400700000000,34,007,"Camden County, NJ",2014,"253,330     ","233,858     ","19,472     ",7.7     
CN3400900000000,34,009,"Cape May County, NJ",2014,"48,780     ","42,817     ","5,963     ",12.2     
CN3401100000000,34,011,"Cumberland County, NJ",2014,"67,710     ","60,988     ","6,722     ",9.9     
CN3401300000000,34,013,"Essex County, NJ",2014,"376,003     ","345,955     ","30,048     ",8.0     
CN3401500000000,34,015,"Gloucester County, NJ",2014,"148,461     ","137,584     ","10,877     ",7.3     
CN3401700000000,34,017,"Hudson County, NJ",2014,"359,263     ","336,440     ","22,823     ",6.4     
CN3401900000000,34,019,"Hunterdon County, NJ",2014,"65,784     ","62,587     ","3,197     ",4.9     
CN3402100000000,34,021,"Mercer County, NJ",2014,"195,118     ","183,665     ","11,453     ",5.9     
CN3402300000000,34,023,"Middlesex County, NJ",2014,"435,088     ","408,592     ","26,496     ",6.1     
CN3402500000000,34,025,"Monmouth County, NJ",2014,"327,777     ","307,970     ","19,807     ",6.0     
CN3402700000000,34,027,"Morris County, NJ",2014,"262,058     ","248,941     ","13,117     ",5.0     
CN3402900000000,34,029,"Ocean County, NJ",2014,"266,318     ","246,724     ","19,594     ",7.4     
CN3403100000000,34,031,"Passaic County, NJ",2014,"248,343     ","227,913     ","20,430     ",8.2     
CN3403300000000,34,033,"Salem County, NJ",2014,"31,199     ","28,547     ","2,652     ",8.5     
CN3403500000000,34,035,"Somerset County, NJ",2014,"173,688     ","164,646     ","9,042     ",5.2     
CN3403700000000,34,037,"Sussex County, NJ",2014,"77,535     ","72,567     ","4,968     ",6.4     
CN3403900000000,34,039,"Union County, NJ",2014,"279,407     ","260,087     ","19,320     ",6.9     
CN3404100000000,34,041,"Warren County, NJ",2014,"57,097     ","53,489     ","3,608     ",6.3     
CN3500100000000,35,001,"Bernalillo County, NM",2014,"318,847     ","298,911     ","19,936     ",6.3     
CN3500300000000,35,003,"Catron County, NM",2014,"1,181     ","1,083     ",98     ,8.3     
CN3500500000000,35,005,"Chaves County, NM",2014,"26,966     ","25,305     ","1,661     ",6.2     
CN3500600000000,35,006,"Cibola County, NM",2014,"9,022     ","8,249     ",773     ,8.6     
CN3500700000000,35,007,"Colfax County, NM",2014,"6,121     ","5,734     ",387     ,6.3     
CN3500900000000,35,009,"Curry County, NM",2014,"21,581     ","20,480     ","1,101     ",5.1     
CN3501100000000,35,011,"De Baca County, NM",2014,827     ,787     ,40     ,4.8     
CN3501300000000,35,013,"Dona Ana County, NM",2014,"93,496     ","86,632     ","6,864     ",7.3     
CN3501500000000,35,015,"Eddy County, NM",2014,"28,908     ","27,618     ","1,290     ",4.5     
CN3501700000000,35,017,"Grant County, NM",2014,"12,457     ","11,628     ",829     ,6.7     
CN3501900000000,35,019,"Guadalupe County, NM",2014,"1,607     ","1,482     ",125     ,7.8     
CN3502100000000,35,021,"Harding County, NM",2014,318     ,303     ,15     ,4.7     
CN3502300000000,35,023,"Hidalgo County, NM",2014,"2,137     ","1,984     ",153     ,7.2     
CN3502500000000,35,025,"Lea County, NM",2014,"30,557     ","29,204     ","1,353     ",4.4     
CN3502700000000,35,027,"Lincoln County, NM",2014,"8,763     ","8,232     ",531     ,6.1     
CN3502800000000,35,028,"Los Alamos County, NM",2014,"8,417     ","8,067     ",350     ,4.2     
CN3502900000000,35,029,"Luna County, NM",2014,"11,299     ","9,243     ","2,056     ",18.2     
CN3503100000000,35,031,"McKinley County, NM",2014,"23,840     ","21,409     ","2,431     ",10.2     
CN3503300000000,35,033,"Mora County, NM",2014,"2,255     ","2,005     ",250     ,11.1     
CN3503500000000,35,035,"Otero County, NM",2014,"24,624     ","23,073     ","1,551     ",6.3     
CN3503700000000,35,037,"Quay County, NM",2014,"3,288     ","3,070     ",218     ,6.6     
CN3503900000000,35,039,"Rio Arriba County, NM",2014,"16,431     ","14,980     ","1,451     ",8.8     
CN3504100000000,35,041,"Roosevelt County, NM",2014,"8,082     ","7,632     ",450     ,5.6     
CN3504300000000,35,043,"Sandoval County, NM",2014,"60,903     ","56,515     ","4,388     ",7.2     
CN3504500000000,35,045,"San Juan County, NM",2014,"55,044     ","51,507     ","3,537     ",6.4     
CN3504700000000,35,047,"San Miguel County, NM",2014,"10,946     ","10,050     ",896     ,8.2     
CN3504900000000,35,049,"Santa Fe County, NM",2014,"72,277     ","68,317     ","3,960     ",5.5     
CN3505100000000,35,051,"Sierra County, NM",2014,"3,932     ","3,568     ",364     ,9.3     
CN3505300000000,35,053,"Socorro County, NM",2014,"6,445     ","5,968     ",477     ,7.4     
CN3505500000000,35,055,"Taos County, NM",2014,"14,945     ","13,453     ","1,492     ",10.0     
CN3505700000000,35,057,"Torrance County, NM",2014,"5,550     ","5,005     ",545     ,9.8     
CN3505900000000,35,059,"Union County, NM",2014,"1,893     ","1,806     ",87     ,4.6     
CN3506100000000,35,061,"Valencia County, NM",2014,"29,428     ","27,095     ","2,333     ",7.9     
CN3600100000000,36,001,"Albany County, NY",2014,"158,084     ","150,398     ","7,686     ",4.9     
CN3600300000000,36,003,"Allegany County, NY",2014,"23,442     ","21,992     ","1,450     ",6.2     
CN3600500000000,36,005,"Bronx County, NY",2014,"605,482     ","545,998     ","59,484     ",9.8     
CN3600700000000,36,007,"Broome County, NY",2014,"88,441     ","82,600     ","5,841     ",6.6     
CN3600900000000,36,009,"Cattaraugus County, NY",2014,"36,812     ","34,248     ","2,564     ",7.0     
CN3601100000000,36,011,"Cayuga County, NY",2014,"37,806     ","35,555     ","2,251     ",6.0     
CN3601300000000,36,013,"Chautauqua County, NY",2014,"58,071     ","54,137     ","3,934     ",6.8     
CN3601500000000,36,015,"Chemung County, NY",2014,"38,365     ","35,978     ","2,387     ",6.2     
CN3601700000000,36,017,"Chenango County, NY",2014,"23,302     ","21,862     ","1,440     ",6.2     
CN3601900000000,36,019,"Clinton County, NY",2014,"36,174     ","33,788     ","2,386     ",6.6     
CN3602100000000,36,021,"Columbia County, NY",2014,"31,488     ","30,012     ","1,476     ",4.7     
CN3602300000000,36,023,"Cortland County, NY",2014,"23,783     ","22,244     ","1,539     ",6.5     
CN3602500000000,36,025,"Delaware County, NY",2014,"20,133     ","18,818     ","1,315     ",6.5     
CN3602700000000,36,027,"Dutchess County, NY",2014,"142,979     ","135,415     ","7,564     ",5.3     
CN3602900000000,36,029,"Erie County, NY",2014,"450,740     ","423,402     ","27,338     ",6.1     
CN3603100000000,36,031,"Essex County, NY",2014,"17,638     ","16,430     ","1,208     ",6.8     
CN3603300000000,36,033,"Franklin County, NY",2014,"20,615     ","19,128     ","1,487     ",7.2     
CN3603500000000,36,035,"Fulton County, NY",2014,"23,553     ","21,757     ","1,796     ",7.6     
CN3603700000000,36,037,"Genesee County, NY",2014,"30,180     ","28,516     ","1,664     ",5.5     
CN3603900000000,36,039,"Greene County, NY",2014,"20,821     ","19,423     ","1,398     ",6.7     
CN3604100000000,36,041,"Hamilton County, NY",2014,"2,441     ","2,261     ",180     ,7.4     
CN3604300000000,36,043,"Herkimer County, NY",2014,"28,998     ","27,042     ","1,956     ",6.7     
CN3604500000000,36,045,"Jefferson County, NY",2014,"46,838     ","43,292     ","3,546     ",7.6     
CN3604700000000,36,047,"Kings County, NY",2014,"1,217,191     ","1,124,085     ","93,106     ",7.6     
CN3604900000000,36,049,"Lewis County, NY",2014,"11,926     ","10,995     ",931     ,7.8     
CN3605100000000,36,051,"Livingston County, NY",2014,"31,108     ","29,316     ","1,792     ",5.8     
CN3605300000000,36,053,"Madison County, NY",2014,"33,596     ","31,452     ","2,144     ",6.4     
CN3605500000000,36,055,"Monroe County, NY",2014,"366,378     ","345,253     ","21,125     ",5.8     
CN3605700000000,36,057,"Montgomery County, NY",2014,"22,379     ","20,716     ","1,663     ",7.4     
CN3605900000000,36,059,"Nassau County, NY",2014,"689,300     ","656,552     ","32,748     ",4.8     
CN3606100000000,36,061,"New York County, NY",2014,"907,607     ","851,856     ","55,751     ",6.1     
CN3606300000000,36,063,"Niagara County, NY",2014,"102,048     ","94,920     ","7,128     ",7.0     
CN3606500000000,36,065,"Oneida County, NY",2014,"103,700     ","97,402     ","6,298     ",6.1     
CN3606700000000,36,067,"Onondaga County, NY",2014,"225,818     ","213,326     ","12,492     ",5.5     
CN3606900000000,36,069,"Ontario County, NY",2014,"55,060     ","52,193     ","2,867     ",5.2     
CN3607100000000,36,071,"Orange County, NY",2014,"176,335     ","166,709     ","9,626     ",5.5     
CN3607300000000,36,073,"Orleans County, NY",2014,"18,136     ","16,755     ","1,381     ",7.6     
CN3607500000000,36,075,"Oswego County, NY",2014,"55,335     ","50,887     ","4,448     ",8.0     
CN3607700000000,36,077,"Otsego County, NY",2014,"30,160     ","28,447     ","1,713     ",5.7     
CN3607900000000,36,079,"Putnam County, NY",2014,"50,528     ","48,062     ","2,466     ",4.9     
CN3608100000000,36,081,"Queens County, NY",2014,"1,152,372     ","1,078,748     ","73,624     ",6.4     
CN3608300000000,36,083,"Rensselaer County, NY",2014,"81,566     ","77,217     ","4,349     ",5.3     
CN3608500000000,36,085,"Richmond County, NY",2014,"220,313     ","203,870     ","16,443     ",7.5     
CN3608700000000,36,087,"Rockland County, NY",2014,"150,154     ","142,438     ","7,716     ",5.1     
CN3608900000000,36,089,"St. Lawrence County, NY",2014,"47,314     ","43,664     ","3,650     ",7.7     
CN3609100000000,36,091,"Saratoga County, NY",2014,"116,254     ","110,861     ","5,393     ",4.6     
CN3609300000000,36,093,"Schenectady County, NY",2014,"76,495     ","72,413     ","4,082     ",5.3     
CN3609500000000,36,095,"Schoharie County, NY",2014,"14,815     ","13,828     ",987     ,6.7     
CN3609700000000,36,097,"Schuyler County, NY",2014,"8,650     ","8,046     ",604     ,7.0     
CN3609900000000,36,099,"Seneca County, NY",2014,"15,597     ","14,723     ",874     ,5.6     
CN3610100000000,36,101,"Steuben County, NY",2014,"44,315     ","41,279     ","3,036     ",6.9     
CN3610300000000,36,103,"Suffolk County, NY",2014,"770,062     ","728,847     ","41,215     ",5.4     
CN3610500000000,36,105,"Sullivan County, NY",2014,"33,449     ","31,261     ","2,188     ",6.5     
CN3610700000000,36,107,"Tioga County, NY",2014,"23,902     ","22,451     ","1,451     ",6.1     
CN3610900000000,36,109,"Tompkins County, NY",2014,"55,046     ","52,645     ","2,401     ",4.4     
CN3611100000000,36,111,"Ulster County, NY",2014,"88,453     ","83,436     ","5,017     ",5.7     
CN3611300000000,36,113,"Warren County, NY",2014,"32,461     ","30,336     ","2,125     ",6.5     
CN3611500000000,36,115,"Washington County, NY",2014,"28,714     ","26,974     ","1,740     ",6.1     
CN3611700000000,36,117,"Wayne County, NY",2014,"44,638     ","41,895     ","2,743     ",6.1     
CN3611900000000,36,119,"Westchester County, NY",2014,"473,158     ","448,949     ","24,209     ",5.1     
CN3612100000000,36,121,"Wyoming County, NY",2014,"18,448     ","17,252     ","1,196     ",6.5     
CN3612300000000,36,123,"Yates County, NY",2014,"11,752     ","11,091     ",661     ,5.6     
CN3700100000000,37,001,"Alamance County, NC",2014,"76,649     ","72,299     ","4,350     ",5.7     
CN3700300000000,37,003,"Alexander County, NC",2014,"17,430     ","16,450     ",980     ,5.6     
CN3700500000000,37,005,"Alleghany County, NC",2014,"4,383     ","4,083     ",300     ,6.8     
CN3700700000000,37,007,"Anson County, NC",2014,"10,896     ","10,124     ",772     ,7.1     
CN3700900000000,37,009,"Ashe County, NC",2014,"12,388     ","11,539     ",849     ,6.9     
CN3701100000000,37,011,"Avery County, NC",2014,"7,635     ","7,136     ",499     ,6.5     
CN3701300000000,37,013,"Beaufort County, NC",2014,"20,049     ","18,577     ","1,472     ",7.3     
CN3701500000000,37,015,"Bertie County, NC",2014,"8,503     ","7,833     ",670     ,7.9     
CN3701700000000,37,017,"Bladen County, NC",2014,"14,266     ","12,928     ","1,338     ",9.4     
CN3701900000000,37,019,"Brunswick County, NC",2014,"47,602     ","43,843     ","3,759     ",7.9     
CN3702100000000,37,021,"Buncombe County, NC",2014,"127,449     ","121,480     ","5,969     ",4.7     
CN3702300000000,37,023,"Burke County, NC",2014,"39,284     ","36,839     ","2,445     ",6.2     
CN3702500000000,37,025,"Cabarrus County, NC",2014,"94,123     ","88,645     ","5,478     ",5.8     
CN3702700000000,37,027,"Caldwell County, NC",2014,"35,420     ","32,848     ","2,572     ",7.3     
CN3702900000000,37,029,"Camden County, NC",2014,"4,543     ","4,266     ",277     ,6.1     
CN3703100000000,37,031,"Carteret County, NC",2014,"31,012     ","29,087     ","1,925     ",6.2     
CN3703300000000,37,033,"Caswell County, NC",2014,"9,633     ","8,939     ",694     ,7.2     
CN3703500000000,37,035,"Catawba County, NC",2014,"74,500     ","69,766     ","4,734     ",6.4     
CN3703700000000,37,037,"Chatham County, NC",2014,"32,175     ","30,603     ","1,572     ",4.9     
CN3703900000000,37,039,"Cherokee County, NC",2014,"11,081     ","10,295     ",786     ,7.1     
CN3704100000000,37,041,"Chowan County, NC",2014,"5,667     ","5,220     ",447     ,7.9     
CN3704300000000,37,043,"Clay County, NC",2014,"4,098     ","3,827     ",271     ,6.6     
CN3704500000000,37,045,"Cleveland County, NC",2014,"45,883     ","42,536     ","3,347     ",7.3     
CN3704700000000,37,047,"Columbus County, NC",2014,"22,976     ","21,019     ","1,957     ",8.5     
CN3704900000000,37,049,"Craven County, NC",2014,"41,010     ","38,175     ","2,835     ",6.9     
CN3705100000000,37,051,"Cumberland County, NC",2014,"127,294     ","117,030     ","10,264     ",8.1     
CN3705300000000,37,053,"Currituck County, NC",2014,"12,687     ","11,886     ",801     ,6.3     
CN3705500000000,37,055,"Dare County, NC",2014,"20,069     ","18,379     ","1,690     ",8.4     
CN3705700000000,37,057,"Davidson County, NC",2014,"78,214     ","73,289     ","4,925     ",6.3     
CN3705900000000,37,059,"Davie County, NC",2014,"19,638     ","18,488     ","1,150     ",5.9     
CN3706100000000,37,061,"Duplin County, NC",2014,"26,529     ","24,835     ","1,694     ",6.4     
CN3706300000000,37,063,"Durham County, NC",2014,"152,631     ","144,824     ","7,807     ",5.1     
CN3706500000000,37,065,"Edgecombe County, NC",2014,"23,190     ","20,800     ","2,390     ",10.3     
CN3706700000000,37,067,"Forsyth County, NC",2014,"176,918     ","166,303     ","10,615     ",6.0     
CN3706900000000,37,069,"Franklin County, NC",2014,"28,238     ","26,399     ","1,839     ",6.5     
CN3707100000000,37,071,"Gaston County, NC",2014,"100,604     ","93,760     ","6,844     ",6.8     
CN3707300000000,37,073,"Gates County, NC",2014,"5,185     ","4,878     ",307     ,5.9     
CN3707500000000,37,075,"Graham County, NC",2014,"3,310     ","2,869     ",441     ,13.3     
CN3707700000000,37,077,"Granville County, NC",2014,"28,072     ","26,550     ","1,522     ",5.4     
CN3707900000000,37,079,"Greene County, NC",2014,"9,394     ","8,808     ",586     ,6.2     
CN3708100000000,37,081,"Guilford County, NC",2014,"252,793     ","236,238     ","16,555     ",6.5     
CN3708300000000,37,083,"Halifax County, NC",2014,"21,221     ","19,167     ","2,054     ",9.7     
CN3708500000000,37,085,"Harnett County, NC",2014,"49,272     ","45,637     ","3,635     ",7.4     
CN3708700000000,37,087,"Haywood County, NC",2014,"27,192     ","25,609     ","1,583     ",5.8     
CN3708900000000,37,089,"Henderson County, NC",2014,"49,313     ","46,832     ","2,481     ",5.0     
CN3709100000000,37,091,"Hertford County, NC",2014,"9,364     ","8,671     ",693     ,7.4     
CN3709300000000,37,093,"Hoke County, NC",2014,"19,354     ","17,738     ","1,616     ",8.3     
CN3709500000000,37,095,"Hyde County, NC",2014,"2,195     ","1,993     ",202     ,9.2     
CN3709700000000,37,097,"Iredell County, NC",2014,"79,781     ","74,757     ","5,024     ",6.3     
CN3709900000000,37,099,"Jackson County, NC",2014,"18,327     ","17,102     ","1,225     ",6.7     
CN3710100000000,37,101,"Johnston County, NC",2014,"85,676     ","80,816     ","4,860     ",5.7     
CN3710300000000,37,103,"Jones County, NC",2014,"4,479     ","4,182     ",297     ,6.6     
CN3710500000000,37,105,"Lee County, NC",2014,"24,964     ","22,926     ","2,038     ",8.2     
CN3710700000000,37,107,"Lenoir County, NC",2014,"27,794     ","25,809     ","1,985     ",7.1     
CN3710900000000,37,109,"Lincoln County, NC",2014,"39,554     ","37,119     ","2,435     ",6.2     
CN3711100000000,37,111,"McDowell County, NC",2014,"20,765     ","19,427     ","1,338     ",6.4     
CN3711300000000,37,113,"Macon County, NC",2014,"15,006     ","14,014     ",992     ,6.6     
CN3711500000000,37,115,"Madison County, NC",2014,"9,378     ","8,793     ",585     ,6.2     
CN3711700000000,37,117,"Martin County, NC",2014,"9,862     ","9,092     ",770     ,7.8     
CN3711900000000,37,119,"Mecklenburg County, NC",2014,"546,796     ","514,080     ","32,716     ",6.0     
CN3712100000000,37,121,"Mitchell County, NC",2014,"6,521     ","6,017     ",504     ,7.7     
CN3712300000000,37,123,"Montgomery County, NC",2014,"11,448     ","10,717     ",731     ,6.4     
CN3712500000000,37,125,"Moore County, NC",2014,"38,097     ","35,767     ","2,330     ",6.1     
CN3712700000000,37,127,"Nash County, NC",2014,"44,147     ","40,629     ","3,518     ",8.0     
CN3712900000000,37,129,"New Hanover County, NC",2014,"110,302     ","103,765     ","6,537     ",5.9     
CN3713100000000,37,131,"Northampton County, NC",2014,"7,927     ","7,289     ",638     ,8.0     
CN3713300000000,37,133,"Onslow County, NC",2014,"63,875     ","59,997     ","3,878     ",6.1     
CN3713500000000,37,135,"Orange County, NC",2014,"72,524     ","69,156     ","3,368     ",4.6     
CN3713700000000,37,137,"Pamlico County, NC",2014,"5,290     ","4,939     ",351     ,6.6     
CN3713900000000,37,139,"Pasquotank County, NC",2014,"17,241     ","15,851     ","1,390     ",8.1     
