ID,StateCode,CountyCode,CountyName,Year,Force,Employed,Unemployed,Percent
CN4805300000000,48,053,"Burnet County, TX",2013,"20,827     ","19,693     ","1,134     ",5.4     
CN4805500000000,48,055,"Caldwell County, TX",2013,"17,144     ","16,025     ","1,119     ",6.5     
CN4805700000000,48,057,"Calhoun County, TX",2013,"10,857     ","10,188     ",669     ,6.2     
CN4805900000000,48,059,"Callahan County, TX",2013,"5,925     ","5,587     ",338     ,5.7     
CN4806100000000,48,061,"Cameron County, TX",2013,"167,248     ","150,666     ","16,582     ",9.9     
CN4806300000000,48,063,"Camp County, TX",2013,"5,522     ","5,119     ",403     ,7.3     
CN4806500000000,48,065,"Carson County, TX",2013,"3,183     ","3,042     ",141     ,4.4     
CN4806700000000,48,067,"Cass County, TX",2013,"12,609     ","11,455     ","1,154     ",9.2     
CN4806900000000,48,069,"Castro County, TX",2013,"3,789     ","3,612     ",177     ,4.7     
CN4807100000000,48,071,"Chambers County, TX",2013,"17,504     ","16,227     ","1,277     ",7.3     
CN4807300000000,48,073,"Cherokee County, TX",2013,"21,559     ","20,072     ","1,487     ",6.9     
CN4807500000000,48,075,"Childress County, TX",2013,"2,940     ","2,815     ",125     ,4.3     
CN4807700000000,48,077,"Clay County, TX",2013,"5,147     ","4,864     ",283     ,5.5     
CN4807900000000,48,079,"Cochran County, TX",2013,"1,405     ","1,312     ",93     ,6.6     
CN4808100000000,48,081,"Coke County, TX",2013,"1,460     ","1,387     ",73     ,5.0     
CN4808300000000,48,083,"Coleman County, TX",2013,"3,161     ","2,924     ",237     ,7.5     
CN4808500000000,48,085,"Collin County, TX",2013,"458,385     ","433,202     ","25,183     ",5.5     
CN4808700000000,48,087,"Collingsworth County, TX",2013,"1,218     ","1,156     ",62     ,5.1     
CN4808900000000,48,089,"Colorado County, TX",2013,"10,115     ","9,535     ",580     ,5.7     
CN4809100000000,48,091,"Comal County, TX",2013,"57,990     ","54,554     ","3,436     ",5.9     
CN4809300000000,48,093,"Comanche County, TX",2013,"5,661     ","5,331     ",330     ,5.8     
CN4809500000000,48,095,"Concho County, TX",2013,"1,456     ","1,399     ",57     ,3.9     
CN4809700000000,48,097,"Cooke County, TX",2013,"20,511     ","19,493     ","1,018     ",5.0     
CN4809900000000,48,099,"Coryell County, TX",2013,"25,249     ","23,446     ","1,803     ",7.1     
CN4810100000000,48,101,"Cottle County, TX",2013,625     ,583     ,42     ,6.7     
CN4810300000000,48,103,"Crane County, TX",2013,"2,090     ","1,997     ",93     ,4.4     
CN4810500000000,48,105,"Crockett County, TX",2013,"1,886     ","1,790     ",96     ,5.1     
CN4810700000000,48,107,"Crosby County, TX",2013,"2,770     ","2,607     ",163     ,5.9     
CN4810900000000,48,109,"Culberson County, TX",2013,"1,020     ",969     ,51     ,5.0     
CN4811100000000,48,111,"Dallam County, TX",2013,"3,904     ","3,768     ",136     ,3.5     
CN4811300000000,48,113,"Dallas County, TX",2013,"1,236,309     ","1,155,303     ","81,006     ",6.6     
CN4811500000000,48,115,"Dawson County, TX",2013,"5,006     ","4,688     ",318     ,6.4     
CN4811700000000,48,117,"Deaf Smith County, TX",2013,"9,168     ","8,762     ",406     ,4.4     
CN4811900000000,48,119,"Delta County, TX",2013,"2,639     ","2,473     ",166     ,6.3     
CN4812100000000,48,121,"Denton County, TX",2013,"400,856     ","379,529     ","21,327     ",5.3     
CN4812300000000,48,123,"DeWitt County, TX",2013,"9,716     ","9,259     ",457     ,4.7     
CN4812500000000,48,125,"Dickens County, TX",2013,771     ,700     ,71     ,9.2     
CN4812700000000,48,127,"Dimmit County, TX",2013,"6,791     ","6,453     ",338     ,5.0     
CN4812900000000,48,129,"Donley County, TX",2013,"1,991     ","1,890     ",101     ,5.1     
CN4813100000000,48,131,"Duval County, TX",2013,"5,550     ","5,196     ",354     ,6.4     
CN4813300000000,48,133,"Eastland County, TX",2013,"8,540     ","8,026     ",514     ,6.0     
CN4813500000000,48,135,"Ector County, TX",2013,"78,848     ","75,452     ","3,396     ",4.3     
CN4813700000000,48,137,"Edwards County, TX",2013,905     ,852     ,53     ,5.9     
CN4813900000000,48,139,"Ellis County, TX",2013,"77,765     ","72,989     ","4,776     ",6.1     
CN4814100000000,48,141,"El Paso County, TX",2013,"347,586     ","320,264     ","27,322     ",7.9     
CN4814300000000,48,143,"Erath County, TX",2013,"19,874     ","18,808     ","1,066     ",5.4     
CN4814500000000,48,145,"Falls County, TX",2013,"6,786     ","6,308     ",478     ,7.0     
CN4814700000000,48,147,"Fannin County, TX",2013,"15,299     ","14,238     ","1,061     ",6.9     
CN4814900000000,48,149,"Fayette County, TX",2013,"12,677     ","12,116     ",561     ,4.4     
CN4815100000000,48,151,"Fisher County, TX",2013,"1,888     ","1,786     ",102     ,5.4     
CN4815300000000,48,153,"Floyd County, TX",2013,"3,126     ","2,852     ",274     ,8.8     
CN4815500000000,48,155,"Foard County, TX",2013,579     ,549     ,30     ,5.2     
CN4815700000000,48,157,"Fort Bend County, TX",2013,"333,665     ","315,450     ","18,215     ",5.5     
CN4815900000000,48,159,"Franklin County, TX",2013,"4,696     ","4,391     ",305     ,6.5     
CN4816100000000,48,161,"Freestone County, TX",2013,"7,868     ","7,328     ",540     ,6.9     
CN4816300000000,48,163,"Frio County, TX",2013,"9,299     ","8,867     ",432     ,4.6     
CN4816500000000,48,165,"Gaines County, TX",2013,"8,927     ","8,557     ",370     ,4.1     
CN4816700000000,48,167,"Galveston County, TX",2013,"155,925     ","145,261     ","10,664     ",6.8     
CN4816900000000,48,169,"Garza County, TX",2013,"2,241     ","2,140     ",101     ,4.5     
CN4817100000000,48,171,"Gillespie County, TX",2013,"12,441     ","11,896     ",545     ,4.4     
CN4817300000000,48,173,"Glasscock County, TX",2013,745     ,718     ,27     ,3.6     
CN4817500000000,48,175,"Goliad County, TX",2013,"3,542     ","3,359     ",183     ,5.2     
CN4817700000000,48,177,"Gonzales County, TX",2013,"9,528     ","9,043     ",485     ,5.1     
CN4817900000000,48,179,"Gray County, TX",2013,"9,798     ","9,296     ",502     ,5.1     
CN4818100000000,48,181,"Grayson County, TX",2013,"60,593     ","56,820     ","3,773     ",6.2     
CN4818300000000,48,183,"Gregg County, TX",2013,"61,628     ","57,982     ","3,646     ",5.9     
CN4818500000000,48,185,"Grimes County, TX",2013,"11,832     ","11,127     ",705     ,6.0     
CN4818700000000,48,187,"Guadalupe County, TX",2013,"70,181     ","66,352     ","3,829     ",5.5     
CN4818900000000,48,189,"Hale County, TX",2013,"14,823     ","12,863     ","1,960     ",13.2     
CN4819100000000,48,191,"Hall County, TX",2013,"1,292     ","1,201     ",91     ,7.0     
CN4819300000000,48,193,"Hamilton County, TX",2013,"3,626     ","3,411     ",215     ,5.9     
CN4819500000000,48,195,"Hansford County, TX",2013,"3,133     ","3,031     ",102     ,3.3     
CN4819700000000,48,197,"Hardeman County, TX",2013,"1,701     ","1,603     ",98     ,5.8     
CN4819900000000,48,199,"Hardin County, TX",2013,"25,329     ","23,302     ","2,027     ",8.0     
CN4820100000000,48,201,"Harris County, TX",2013,"2,201,880     ","2,069,362     ","132,518     ",6.0     
CN4820300000000,48,203,"Harrison County, TX",2013,"32,358     ","30,154     ","2,204     ",6.8     
CN4820500000000,48,205,"Hartley County, TX",2013,"2,936     ","2,844     ",92     ,3.1     
CN4820700000000,48,207,"Haskell County, TX",2013,"2,715     ","2,582     ",133     ,4.9     
CN4820900000000,48,209,"Hays County, TX",2013,"90,011     ","85,232     ","4,779     ",5.3     
CN4821100000000,48,211,"Hemphill County, TX",2013,"2,478     ","2,404     ",74     ,3.0     
CN4821300000000,48,213,"Henderson County, TX",2013,"34,600     ","32,153     ","2,447     ",7.1     
CN4821500000000,48,215,"Hidalgo County, TX",2013,"331,546     ","297,425     ","34,121     ",10.3     
CN4821700000000,48,217,"Hill County, TX",2013,"15,990     ","14,969     ","1,021     ",6.4     
CN4821900000000,48,219,"Hockley County, TX",2013,"11,939     ","11,342     ",597     ,5.0     
CN4822100000000,48,221,"Hood County, TX",2013,"24,043     ","22,595     ","1,448     ",6.0     
CN4822300000000,48,223,"Hopkins County, TX",2013,"17,294     ","16,303     ",991     ,5.7     
CN4822500000000,48,225,"Houston County, TX",2013,"9,864     ","9,252     ",612     ,6.2     
CN4822700000000,48,227,"Howard County, TX",2013,"13,588     ","12,859     ",729     ,5.4     
CN4822900000000,48,229,"Hudspeth County, TX",2013,"1,296     ","1,206     ",90     ,6.9     
CN4823100000000,48,231,"Hunt County, TX",2013,"38,221     ","35,393     ","2,828     ",7.4     
CN4823300000000,48,233,"Hutchinson County, TX",2013,"9,787     ","9,186     ",601     ,6.1     
CN4823500000000,48,235,"Irion County, TX",2013,852     ,816     ,36     ,4.2     
CN4823700000000,48,237,"Jack County, TX",2013,"4,013     ","3,801     ",212     ,5.3     
CN4823900000000,48,239,"Jackson County, TX",2013,"7,452     ","7,081     ",371     ,5.0     
CN4824100000000,48,241,"Jasper County, TX",2013,"14,534     ","13,022     ","1,512     ",10.4     
CN4824300000000,48,243,"Jeff Davis County, TX",2013,"1,164     ","1,116     ",48     ,4.1     
CN4824500000000,48,245,"Jefferson County, TX",2013,"111,362     ","99,321     ","12,041     ",10.8     
CN4824700000000,48,247,"Jim Hogg County, TX",2013,"2,328     ","2,164     ",164     ,7.0     
CN4824900000000,48,249,"Jim Wells County, TX",2013,"20,167     ","18,938     ","1,229     ",6.1     
CN4825100000000,48,251,"Johnson County, TX",2013,"73,773     ","69,284     ","4,489     ",6.1     
CN4825300000000,48,253,"Jones County, TX",2013,"5,856     ","5,464     ",392     ,6.7     
CN4825500000000,48,255,"Karnes County, TX",2013,"5,631     ","5,331     ",300     ,5.3     
CN4825700000000,48,257,"Kaufman County, TX",2013,"52,509     ","49,193     ","3,316     ",6.3     
CN4825900000000,48,259,"Kendall County, TX",2013,"18,268     ","17,347     ",921     ,5.0     
CN4826100000000,48,261,"Kenedy County, TX",2013,297     ,285     ,12     ,4.0     
CN4826300000000,48,263,"Kent County, TX",2013,531     ,511     ,20     ,3.8     
CN4826500000000,48,265,"Kerr County, TX",2013,"21,508     ","20,329     ","1,179     ",5.5     
CN4826700000000,48,267,"Kimble County, TX",2013,"2,164     ","2,060     ",104     ,4.8     
CN4826900000000,48,269,"King County, TX",2013,239     ,228     ,11     ,4.6     
CN4827100000000,48,271,"Kinney County, TX",2013,"1,220     ","1,104     ",116     ,9.5     
CN4827300000000,48,273,"Kleberg County, TX",2013,"15,461     ","14,466     ",995     ,6.4     
CN4827500000000,48,275,"Knox County, TX",2013,"1,755     ","1,662     ",93     ,5.3     
CN4827700000000,48,277,"Lamar County, TX",2013,"22,329     ","20,528     ","1,801     ",8.1     
CN4827900000000,48,279,"Lamb County, TX",2013,"6,155     ","5,736     ",419     ,6.8     
CN4828100000000,48,281,"Lampasas County, TX",2013,"9,141     ","8,490     ",651     ,7.1     
CN4828300000000,48,283,"La Salle County, TX",2013,"4,182     ","4,026     ",156     ,3.7     
CN4828500000000,48,285,"Lavaca County, TX",2013,"9,242     ","8,811     ",431     ,4.7     
CN4828700000000,48,287,"Lee County, TX",2013,"9,152     ","8,687     ",465     ,5.1     
CN4828900000000,48,289,"Leon County, TX",2013,"6,973     ","6,494     ",479     ,6.9     
CN4829100000000,48,291,"Liberty County, TX",2013,"31,058     ","28,308     ","2,750     ",8.9     
CN4829300000000,48,293,"Limestone County, TX",2013,"9,494     ","8,858     ",636     ,6.7     
CN4829500000000,48,295,"Lipscomb County, TX",2013,"1,723     ","1,656     ",67     ,3.9     
CN4829700000000,48,297,"Live Oak County, TX",2013,"6,040     ","5,778     ",262     ,4.3     
CN4829900000000,48,299,"Llano County, TX",2013,"8,118     ","7,599     ",519     ,6.4     
CN4830100000000,48,301,"Loving County, TX",2013,76     ,72     ,4     ,5.3     
CN4830300000000,48,303,"Lubbock County, TX",2013,"147,627     ","140,373     ","7,254     ",4.9     
CN4830500000000,48,305,"Lynn County, TX",2013,"2,862     ","2,712     ",150     ,5.2     
CN4830700000000,48,307,"McCulloch County, TX",2013,"4,277     ","4,053     ",224     ,5.2     
CN4830900000000,48,309,"McLennan County, TX",2013,"112,323     ","105,418     ","6,905     ",6.1     
CN4831100000000,48,311,"McMullen County, TX",2013,884     ,861     ,23     ,2.6     
CN4831300000000,48,313,"Madison County, TX",2013,"4,826     ","4,515     ",311     ,6.4     
CN4831500000000,48,315,"Marion County, TX",2013,"4,545     ","4,181     ",364     ,8.0     
CN4831700000000,48,317,"Martin County, TX",2013,"2,555     ","2,447     ",108     ,4.2     
CN4831900000000,48,319,"Mason County, TX",2013,"1,962     ","1,855     ",107     ,5.5     
CN4832100000000,48,321,"Matagorda County, TX",2013,"16,867     ","15,238     ","1,629     ",9.7     
CN4832300000000,48,323,"Maverick County, TX",2013,"23,686     ","20,743     ","2,943     ",12.4     
CN4832500000000,48,325,"Medina County, TX",2013,"20,350     ","19,120     ","1,230     ",6.0     
CN4832700000000,48,327,"Menard County, TX",2013,921     ,867     ,54     ,5.9     
CN4832900000000,48,329,"Midland County, TX",2013,"86,175     ","83,039     ","3,136     ",3.6     
CN4833100000000,48,331,"Milam County, TX",2013,"10,138     ","9,348     ",790     ,7.8     
CN4833300000000,48,333,"Mills County, TX",2013,"2,074     ","1,965     ",109     ,5.3     
CN4833500000000,48,335,"Mitchell County, TX",2013,"2,882     ","2,724     ",158     ,5.5     
CN4833700000000,48,337,"Montague County, TX",2013,"10,379     ","9,872     ",507     ,4.9     
CN4833900000000,48,339,"Montgomery County, TX",2013,"246,634     ","233,369     ","13,265     ",5.4     
CN4834100000000,48,341,"Moore County, TX",2013,"11,454     ","10,970     ",484     ,4.2     
CN4834300000000,48,343,"Morris County, TX",2013,"5,846     ","5,289     ",557     ,9.5     
CN4834500000000,48,345,"Motley County, TX",2013,502     ,472     ,30     ,6.0     
CN4834700000000,48,347,"Nacogdoches County, TX",2013,"29,263     ","27,367     ","1,896     ",6.5     
CN4834900000000,48,349,"Navarro County, TX",2013,"23,416     ","21,895     ","1,521     ",6.5     
CN4835100000000,48,351,"Newton County, TX",2013,"5,610     ","5,010     ",600     ,10.7     
CN4835300000000,48,353,"Nolan County, TX",2013,"6,976     ","6,581     ",395     ,5.7     
CN4835500000000,48,355,"Nueces County, TX",2013,"168,504     ","158,254     ","10,250     ",6.1     
CN4835700000000,48,357,"Ochiltree County, TX",2013,"5,437     ","5,234     ",203     ,3.7     
CN4835900000000,48,359,"Oldham County, TX",2013,962     ,920     ,42     ,4.4     
CN4836100000000,48,361,"Orange County, TX",2013,"38,011     ","34,078     ","3,933     ",10.3     
CN4836300000000,48,363,"Palo Pinto County, TX",2013,"13,401     ","12,529     ",872     ,6.5     
CN4836500000000,48,365,"Panola County, TX",2013,"12,763     ","11,978     ",785     ,6.2     
CN4836700000000,48,367,"Parker County, TX",2013,"58,755     ","55,521     ","3,234     ",5.5     
CN4836900000000,48,369,"Parmer County, TX",2013,"5,074     ","4,879     ",195     ,3.8     
CN4837100000000,48,371,"Pecos County, TX",2013,"6,712     ","6,352     ",360     ,5.4     
CN4837300000000,48,373,"Polk County, TX",2013,"17,389     ","16,054     ","1,335     ",7.7     
CN4837500000000,48,375,"Potter County, TX",2013,"57,608     ","54,726     ","2,882     ",5.0     
CN4837700000000,48,377,"Presidio County, TX",2013,"3,760     ","3,279     ",481     ,12.8     
CN4837900000000,48,379,"Rains County, TX",2013,"5,345     ","5,018     ",327     ,6.1     
CN4838100000000,48,381,"Randall County, TX",2013,"68,617     ","65,679     ","2,938     ",4.3     
CN4838300000000,48,383,"Reagan County, TX",2013,"1,962     ","1,884     ",78     ,4.0     
CN4838500000000,48,385,"Real County, TX",2013,"1,064     ",979     ,85     ,8.0     
CN4838700000000,48,387,"Red River County, TX",2013,"5,146     ","4,632     ",514     ,10.0     
CN4838900000000,48,389,"Reeves County, TX",2013,"5,638     ","5,314     ",324     ,5.7     
CN4839100000000,48,391,"Refugio County, TX",2013,"3,567     ","3,376     ",191     ,5.4     
CN4839300000000,48,393,"Roberts County, TX",2013,451     ,431     ,20     ,4.4     
CN4839500000000,48,395,"Robertson County, TX",2013,"7,297     ","6,788     ",509     ,7.0     
CN4839700000000,48,397,"Rockwall County, TX",2013,"42,324     ","39,903     ","2,421     ",5.7     
CN4839900000000,48,399,"Runnels County, TX",2013,"4,985     ","4,724     ",261     ,5.2     
CN4840100000000,48,401,"Rusk County, TX",2013,"24,340     ","22,836     ","1,504     ",6.2     
CN4840300000000,48,403,"Sabine County, TX",2013,"3,564     ","3,106     ",458     ,12.9     
CN4840500000000,48,405,"San Augustine County, TX",2013,"2,939     ","2,599     ",340     ,11.6     
CN4840700000000,48,407,"San Jacinto County, TX",2013,"11,466     ","10,604     ",862     ,7.5     
CN4840900000000,48,409,"San Patricio County, TX",2013,"30,698     ","28,505     ","2,193     ",7.1     
CN4841100000000,48,411,"San Saba County, TX",2013,"2,277     ","2,147     ",130     ,5.7     
CN4841300000000,48,413,"Schleicher County, TX",2013,"1,805     ","1,742     ",63     ,3.5     
CN4841500000000,48,415,"Scurry County, TX",2013,"8,576     ","8,222     ",354     ,4.1     
CN4841700000000,48,417,"Shackelford County, TX",2013,"2,301     ","2,225     ",76     ,3.3     
CN4841900000000,48,419,"Shelby County, TX",2013,"11,643     ","10,784     ",859     ,7.4     
CN4842100000000,48,421,"Sherman County, TX",2013,"1,482     ","1,422     ",60     ,4.0     
CN4842300000000,48,423,"Smith County, TX",2013,"101,761     ","95,141     ","6,620     ",6.5     
CN4842500000000,48,425,"Somervell County, TX",2013,"4,151     ","3,902     ",249     ,6.0     
CN4842700000000,48,427,"Starr County, TX",2013,"26,361     ","22,436     ","3,925     ",14.9     
CN4842900000000,48,429,"Stephens County, TX",2013,"4,213     ","3,996     ",217     ,5.2     
CN4843100000000,48,431,"Sterling County, TX",2013,753     ,724     ,29     ,3.9     
CN4843300000000,48,433,"Stonewall County, TX",2013,708     ,675     ,33     ,4.7     
CN4843500000000,48,435,"Sutton County, TX",2013,"2,068     ","1,974     ",94     ,4.5     
CN4843700000000,48,437,"Swisher County, TX",2013,"2,967     ","2,718     ",249     ,8.4     
CN4843900000000,48,439,"Tarrant County, TX",2013,"982,665     ","923,560     ","59,105     ",6.0     
CN4844100000000,48,441,"Taylor County, TX",2013,"64,740     ","61,346     ","3,394     ",5.2     
CN4844300000000,48,443,"Terrell County, TX",2013,525     ,499     ,26     ,5.0     
CN4844500000000,48,445,"Terry County, TX",2013,"5,539     ","5,213     ",326     ,5.9     
CN4844700000000,48,447,"Throckmorton County, TX",2013,797     ,757     ,40     ,5.0     
CN4844900000000,48,449,"Titus County, TX",2013,"13,092     ","12,125     ",967     ,7.4     
CN4845100000000,48,451,"Tom Green County, TX",2013,"54,308     ","51,522     ","2,786     ",5.1     
CN4845300000000,48,453,"Travis County, TX",2013,"630,677     ","599,088     ","31,589     ",5.0     
CN4845500000000,48,455,"Trinity County, TX",2013,"5,575     ","5,161     ",414     ,7.4     
CN4845700000000,48,457,"Tyler County, TX",2013,"7,609     ","6,832     ",777     ,10.2     
CN4845900000000,48,459,"Upshur County, TX",2013,"18,559     ","17,379     ","1,180     ",6.4     
CN4846100000000,48,461,"Upton County, TX",2013,"1,712     ","1,642     ",70     ,4.1     
CN4846300000000,48,463,"Uvalde County, TX",2013,"11,962     ","11,131     ",831     ,6.9     
CN4846500000000,48,465,"Val Verde County, TX",2013,"19,654     ","18,207     ","1,447     ",7.4     
CN4846700000000,48,467,"Van Zandt County, TX",2013,"23,877     ","22,328     ","1,549     ",6.5     
CN4846900000000,48,469,"Victoria County, TX",2013,"45,891     ","43,458     ","2,433     ",5.3     
CN4847100000000,48,471,"Walker County, TX",2013,"23,148     ","21,626     ","1,522     ",6.6     
CN4847300000000,48,473,"Waller County, TX",2013,"20,863     ","19,522     ","1,341     ",6.4     
CN4847500000000,48,475,"Ward County, TX",2013,"5,527     ","5,269     ",258     ,4.7     
CN4847700000000,48,477,"Washington County, TX",2013,"15,747     ","14,890     ",857     ,5.4     
CN4847900000000,48,479,"Webb County, TX",2013,"110,492     ","103,757     ","6,735     ",6.1     
CN4848100000000,48,481,"Wharton County, TX",2013,"21,534     ","20,257     ","1,277     ",5.9     
CN4848300000000,48,483,"Wheeler County, TX",2013,"3,140     ","3,006     ",134     ,4.3     
CN4848500000000,48,485,"Wichita County, TX",2013,"57,407     ","54,066     ","3,341     ",5.8     
CN4848700000000,48,487,"Wilbarger County, TX",2013,"5,786     ","5,453     ",333     ,5.8     
CN4848900000000,48,489,"Willacy County, TX",2013,"7,441     ","6,273     ","1,168     ",15.7     
CN4849100000000,48,491,"Williamson County, TX",2013,"246,919     ","233,958     ","12,961     ",5.2     
CN4849300000000,48,493,"Wilson County, TX",2013,"22,239     ","21,077     ","1,162     ",5.2     
CN4849500000000,48,495,"Winkler County, TX",2013,"3,326     ","3,152     ",174     ,5.2     
CN4849700000000,48,497,"Wise County, TX",2013,"28,442     ","26,747     ","1,695     ",6.0     
CN4849900000000,48,499,"Wood County, TX",2013,"16,744     ","15,531     ","1,213     ",7.2     
CN4850100000000,48,501,"Yoakum County, TX",2013,"4,219     ","4,057     ",162     ,3.8     
CN4850300000000,48,503,"Young County, TX",2013,"8,584     ","8,144     ",440     ,5.1     
CN4850500000000,48,505,"Zapata County, TX",2013,"7,072     ","6,634     ",438     ,6.2     
CN4850700000000,48,507,"Zavala County, TX",2013,"4,014     ","3,435     ",579     ,14.4     
CN4900100000000,49,001,"Beaver County, UT",2013,"3,027     ","2,886     ",141     ,4.7     
CN4900300000000,49,003,"Box Elder County, UT",2013,"23,208     ","22,107     ","1,101     ",4.7     
CN4900500000000,49,005,"Cache County, UT",2013,"57,899     ","55,602     ","2,297     ",4.0     
CN4900700000000,49,007,"Carbon County, UT",2013,"8,966     ","8,399     ",567     ,6.3     
CN4900900000000,49,009,"Daggett County, UT",2013,430     ,409     ,21     ,4.9     
CN4901100000000,49,011,"Davis County, UT",2013,"152,883     ","146,376     ","6,507     ",4.3     
CN4901300000000,49,013,"Duchesne County, UT",2013,"9,318     ","8,917     ",401     ,4.3     
CN4901500000000,49,015,"Emery County, UT",2013,"4,722     ","4,434     ",288     ,6.1     
CN4901700000000,49,017,"Garfield County, UT",2013,"2,787     ","2,531     ",256     ,9.2     
CN4901900000000,49,019,"Grand County, UT",2013,"5,467     ","5,043     ",424     ,7.8     
CN4902100000000,49,021,"Iron County, UT",2013,"19,415     ","18,337     ","1,078     ",5.6     
CN4902300000000,49,023,"Juab County, UT",2013,"4,706     ","4,469     ",237     ,5.0     
CN4902500000000,49,025,"Kane County, UT",2013,"3,482     ","3,295     ",187     ,5.4     
CN4902700000000,49,027,"Millard County, UT",2013,"5,914     ","5,671     ",243     ,4.1     
CN4902900000000,49,029,"Morgan County, UT",2013,"4,514     ","4,331     ",183     ,4.1     
CN4903100000000,49,031,"Piute County, UT",2013,485     ,448     ,37     ,7.6     
CN4903300000000,49,033,"Rich County, UT",2013,986     ,940     ,46     ,4.7     
CN4903500000000,49,035,"Salt Lake County, UT",2013,"570,777     ","545,696     ","25,081     ",4.4     
CN4903700000000,49,037,"San Juan County, UT",2013,"5,687     ","5,234     ",453     ,8.0     
CN4903900000000,49,039,"Sanpete County, UT",2013,"11,080     ","10,456     ",624     ,5.6     
CN4904100000000,49,041,"Sevier County, UT",2013,"9,284     ","8,779     ",505     ,5.4     
CN4904300000000,49,043,"Summit County, UT",2013,"22,083     ","21,165     ",918     ,4.2     
CN4904500000000,49,045,"Tooele County, UT",2013,"28,546     ","26,994     ","1,552     ",5.4     
CN4904700000000,49,047,"Uintah County, UT",2013,"15,703     ","15,018     ",685     ,4.4     
CN4904900000000,49,049,"Utah County, UT",2013,"249,242     ","238,659     ","10,583     ",4.2     
CN4905100000000,49,051,"Wasatch County, UT",2013,"12,220     ","11,649     ",571     ,4.7     
CN4905300000000,49,053,"Washington County, UT",2013,"59,465     ","56,182     ","3,283     ",5.5     
CN4905500000000,49,055,"Wayne County, UT",2013,"1,382     ","1,231     ",151     ,10.9     
CN4905700000000,49,057,"Weber County, UT",2013,"114,776     ","108,549     ","6,227     ",5.4     
CN5000100000000,50,001,"Addison County, VT",2013,"20,893     ","20,041     ",852     ,4.1     
CN5000300000000,50,003,"Bennington County, VT",2013,"19,311     ","18,315     ",996     ,5.2     
CN5000500000000,50,005,"Caledonia County, VT",2013,"15,794     ","14,940     ",854     ,5.4     
CN5000700000000,50,007,"Chittenden County, VT",2013,"95,179     ","91,982     ","3,197     ",3.4     
CN5000900000000,50,009,"Essex County, VT",2013,"2,871     ","2,663     ",208     ,7.2     
CN5001100000000,50,011,"Franklin County, VT",2013,"27,556     ","26,414     ","1,142     ",4.1     
CN5001300000000,50,013,"Grand Isle County, VT",2013,"4,079     ","3,881     ",198     ,4.9     
CN5001500000000,50,015,"Lamoille County, VT",2013,"13,928     ","13,138     ",790     ,5.7     
CN5001700000000,50,017,"Orange County, VT",2013,"16,235     ","15,564     ",671     ,4.1     
CN5001900000000,50,019,"Orleans County, VT",2013,"13,892     ","12,930     ",962     ,6.9     
CN5002100000000,50,021,"Rutland County, VT",2013,"32,373     ","30,615     ","1,758     ",5.4     
CN5002300000000,50,023,"Washington County, VT",2013,"34,626     ","33,158     ","1,468     ",4.2     
CN5002500000000,50,025,"Windham County, VT",2013,"24,146     ","23,016     ","1,130     ",4.7     
CN5002700000000,50,027,"Windsor County, VT",2013,"30,372     ","29,131     ","1,241     ",4.1     
CN5100100000000,51,001,"Accomack County, VA",2013,"16,225     ","15,055     ","1,170     ",7.2     
CN5100300000000,51,003,"Albemarle County, VA",2013,"52,519     ","49,974     ","2,545     ",4.8     
CN5100500000000,51,005,"Alleghany County, VA",2013,"7,515     ","7,019     ",496     ,6.6     
CN5100700000000,51,007,"Amelia County, VA",2013,"6,171     ","5,805     ",366     ,5.9     
CN5100900000000,51,009,"Amherst County, VA",2013,"15,795     ","14,828     ",967     ,6.1     
CN5101100000000,51,011,"Appomattox County, VA",2013,"7,156     ","6,695     ",461     ,6.4     
CN5101300000000,51,013,"Arlington County, VA",2013,"145,023     ","140,013     ","5,010     ",3.5     
CN5101500000000,51,015,"Augusta County, VA",2013,"36,884     ","34,958     ","1,926     ",5.2     
CN5101700000000,51,017,"Bath County, VA",2013,"2,577     ","2,441     ",136     ,5.3     
CN5101900000000,51,019,"Bedford County, VA",2013,"38,225     ","36,046     ","2,179     ",5.7     
CN5102100000000,51,021,"Bland County, VA",2013,"2,877     ","2,682     ",195     ,6.8     
CN5102300000000,51,023,"Botetourt County, VA",2013,"17,625     ","16,700     ",925     ,5.2     
CN5102500000000,51,025,"Brunswick County, VA",2013,"6,658     ","6,034     ",624     ,9.4     
CN5102700000000,51,027,"Buchanan County, VA",2013,"8,167     ","7,268     ",899     ,11.0     
CN5102900000000,51,029,"Buckingham County, VA",2013,"6,406     ","5,899     ",507     ,7.9     
CN5103100000000,51,031,"Campbell County, VA",2013,"26,934     ","25,328     ","1,606     ",6.0     
CN5103300000000,51,033,"Caroline County, VA",2013,"14,578     ","13,548     ","1,030     ",7.1     
CN5103500000000,51,035,"Carroll County, VA",2013,"13,261     ","12,162     ","1,099     ",8.3     
CN5103600000000,51,036,"Charles City County, VA",2013,"3,788     ","3,531     ",257     ,6.8     
CN5103700000000,51,037,"Charlotte County, VA",2013,"5,312     ","4,899     ",413     ,7.8     
CN5104100000000,51,041,"Chesterfield County, VA",2013,"174,639     ","164,768     ","9,871     ",5.7     
CN5104300000000,51,043,"Clarke County, VA",2013,"7,622     ","7,260     ",362     ,4.7     
CN5104500000000,51,045,"Craig County, VA",2013,"2,455     ","2,282     ",173     ,7.0     
CN5104700000000,51,047,"Culpeper County, VA",2013,"23,375     ","22,120     ","1,255     ",5.4     
